@relation ThresholdCurve

@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
45,6,811,1280,0.387853,0.882353,0.05257,0.882353,0.94743,0.099228,0.399627,2.207944,0
45,6,810,1281,0.387374,0.882353,0.052632,0.882353,0.947368,0.099338,0.39916,2.210526,0
45,6,809,1282,0.386896,0.882353,0.052693,0.882353,0.947307,0.099448,0.398693,2.213115,0
45,6,808,1283,0.386418,0.882353,0.052755,0.882353,0.947245,0.099558,0.398226,2.215709,0
45,6,807,1284,0.38594,0.882353,0.052817,0.882353,0.947183,0.099668,0.397759,2.21831,0
45,6,806,1285,0.385462,0.882353,0.052879,0.882353,0.947121,0.099778,0.397292,2.220917,0
45,6,805,1286,0.384983,0.882353,0.052941,0.882353,0.947059,0.099889,0.396825,2.223529,0
45,6,804,1287,0.384505,0.882353,0.053004,0.882353,0.946996,0.1,0.396359,2.226148,0
45,6,803,1288,0.384027,0.882353,0.053066,0.882353,0.946934,0.100111,0.395892,2.228774,0
45,6,802,1289,0.383549,0.882353,0.053129,0.882353,0.946871,0.100223,0.395425,2.231405,0
45,6,801,1290,0.38307,0.882353,0.053191,0.882353,0.946809,0.100334,0.394958,2.234043,0
45,6,800,1291,0.382592,0.882353,0.053254,0.882353,0.946746,0.100446,0.394491,2.236686,0
45,6,799,1292,0.382114,0.882353,0.053318,0.882353,0.946682,0.100559,0.394024,2.239336,0
45,6,798,1293,0.381636,0.882353,0.053381,0.882353,0.946619,0.100671,0.393557,2.241993,0
45,6,797,1294,0.381157,0.882353,0.053444,0.882353,0.946556,0.100784,0.393091,2.244656,0
45,6,796,1295,0.380679,0.882353,0.053508,0.882353,0.946492,0.100897,0.392624,2.247325,0
45,6,795,1296,0.380201,0.882353,0.053571,0.882353,0.946429,0.10101,0.392157,2.25,0
45,6,794,1297,0.379723,0.882353,0.053635,0.882353,0.946365,0.101124,0.39169,2.252682,0
45,6,793,1298,0.379244,0.882353,0.053699,0.882353,0.946301,0.101237,0.391223,2.25537,0
45,6,792,1299,0.378766,0.882353,0.053763,0.882353,0.946237,0.101351,0.390756,2.258065,0
45,6,791,1300,0.378288,0.882353,0.053828,0.882353,0.946172,0.101466,0.390289,2.260766,0
45,6,790,1301,0.37781,0.882353,0.053892,0.882353,0.946108,0.10158,0.389823,2.263473,0
45,6,789,1302,0.377331,0.882353,0.053957,0.882353,0.946043,0.101695,0.389356,2.266187,0
45,6,788,1303,0.376853,0.882353,0.054022,0.882353,0.945978,0.10181,0.388889,2.268908,0
45,6,787,1304,0.376375,0.882353,0.054087,0.882353,0.945913,0.101925,0.388422,2.271635,0
45,6,786,1305,0.375897,0.882353,0.054152,0.882353,0.945848,0.102041,0.387955,2.274368,0
45,6,785,1306,0.375418,0.882353,0.054217,0.882353,0.945783,0.102157,0.387488,2.277108,0
45,6,784,1307,0.37494,0.882353,0.054282,0.882353,0.945718,0.102273,0.387021,2.279855,0
45,6,783,1308,0.374462,0.882353,0.054348,0.882353,0.945652,0.102389,0.386555,2.282609,0
45,6,782,1309,0.373984,0.882353,0.054414,0.882353,0.945586,0.102506,0.386088,2.285369,0
45,6,781,1310,0.373505,0.882353,0.054479,0.882353,0.945521,0.102623,0.385621,2.288136,0
45,6,780,1311,0.373027,0.882353,0.054545,0.882353,0.945455,0.10274,0.385154,2.290909,0
45,6,779,1312,0.372549,0.882353,0.054612,0.882353,0.945388,0.102857,0.384687,2.293689,0
45,6,778,1313,0.372071,0.882353,0.054678,0.882353,0.945322,0.102975,0.38422,2.296476,0
45,6,777,1314,0.371593,0.882353,0.054745,0.882353,0.945255,0.103093,0.383754,2.29927,0
45,6,776,1315,0.371114,0.882353,0.054811,0.882353,0.945189,0.103211,0.383287,2.302071,0
45,6,775,1316,0.370636,0.882353,0.054878,0.882353,0.945122,0.10333,0.38282,2.304878,0
45,6,774,1317,0.370158,0.882353,0.054945,0.882353,0.945055,0.103448,0.382353,2.307692,0
45,6,773,1318,0.36968,0.882353,0.055012,0.882353,0.944988,0.103567,0.381886,2.310513,0
45,6,772,1319,0.369201,0.882353,0.05508,0.882353,0.94492,0.103687,0.381419,2.313341,0
45,6,771,1320,0.368723,0.882353,0.055147,0.882353,0.944853,0.103806,0.380952,2.316176,0
45,6,770,1321,0.368245,0.882353,0.055215,0.882353,0.944785,0.103926,0.380486,2.319018,0
45,6,769,1322,0.367767,0.882353,0.055283,0.882353,0.944717,0.104046,0.380019,2.321867,0
45,6,768,1323,0.367288,0.882353,0.055351,0.882353,0.944649,0.104167,0.379552,2.324723,0
45,6,767,1324,0.36681,0.882353,0.055419,0.882353,0.944581,0.104287,0.379085,2.327586,0
45,6,766,1325,0.366332,0.882353,0.055487,0.882353,0.944513,0.104408,0.378618,2.330456,0
45,6,765,1326,0.365854,0.882353,0.055556,0.882353,0.944444,0.10453,0.378151,2.333333,0
45,6,764,1327,0.365375,0.882353,0.055624,0.882353,0.944376,0.104651,0.377684,2.336218,0
45,6,763,1328,0.364897,0.882353,0.055693,0.882353,0.944307,0.104773,0.377218,2.339109,0
45,6,762,1329,0.364419,0.882353,0.055762,0.882353,0.944238,0.104895,0.376751,2.342007,0
45,6,761,1330,0.363941,0.882353,0.055831,0.882353,0.944169,0.105018,0.376284,2.344913,0
45,6,760,1331,0.363462,0.882353,0.055901,0.882353,0.944099,0.10514,0.375817,2.347826,0
45,6,759,1332,0.362984,0.882353,0.05597,0.882353,0.94403,0.105263,0.37535,2.350746,0
45,6,758,1333,0.362506,0.882353,0.05604,0.882353,0.94396,0.105386,0.374883,2.353674,0
45,6,757,1334,0.362028,0.882353,0.05611,0.882353,0.94389,0.10551,0.374416,2.356608,0
45,6,756,1335,0.361549,0.882353,0.05618,0.882353,0.94382,0.105634,0.37395,2.359551,0
45,6,755,1336,0.361071,0.882353,0.05625,0.882353,0.94375,0.105758,0.373483,2.3625,0
45,6,754,1337,0.360593,0.882353,0.05632,0.882353,0.94368,0.105882,0.373016,2.365457,0
45,6,753,1338,0.360115,0.882353,0.056391,0.882353,0.943609,0.106007,0.372549,2.368421,0
45,6,752,1339,0.359637,0.882353,0.056462,0.882353,0.943538,0.106132,0.372082,2.371393,0
45,6,751,1340,0.359158,0.882353,0.056533,0.882353,0.943467,0.106257,0.371615,2.374372,0
45,6,750,1341,0.35868,0.882353,0.056604,0.882353,0.943396,0.106383,0.371148,2.377358,0
45,6,749,1342,0.358202,0.882353,0.056675,0.882353,0.943325,0.106509,0.370682,2.380353,0
45,6,748,1343,0.357724,0.882353,0.056747,0.882353,0.943253,0.106635,0.370215,2.383354,0
45,6,747,1344,0.357245,0.882353,0.056818,0.882353,0.943182,0.106762,0.369748,2.386364,0
45,6,746,1345,0.356767,0.882353,0.05689,0.882353,0.94311,0.106888,0.369281,2.389381,0
45,6,745,1346,0.356289,0.882353,0.056962,0.882353,0.943038,0.107015,0.368814,2.392405,0
45,6,744,1347,0.355811,0.882353,0.057034,0.882353,0.942966,0.107143,0.368347,2.395437,0
45,6,743,1348,0.355332,0.882353,0.057107,0.882353,0.942893,0.107271,0.36788,2.398477,0
45,6,742,1349,0.354854,0.882353,0.057179,0.882353,0.942821,0.107399,0.367414,2.401525,0
45,6,741,1350,0.354376,0.882353,0.057252,0.882353,0.942748,0.107527,0.366947,2.40458,0
45,6,740,1351,0.353898,0.882353,0.057325,0.882353,0.942675,0.107656,0.36648,2.407643,0
45,6,739,1352,0.353419,0.882353,0.057398,0.882353,0.942602,0.107784,0.366013,2.410714,0
45,6,738,1353,0.352941,0.882353,0.057471,0.882353,0.942529,0.107914,0.365546,2.413793,0
45,6,737,1354,0.352463,0.882353,0.057545,0.882353,0.942455,0.108043,0.365079,2.41688,0
45,6,736,1355,0.351985,0.882353,0.057618,0.882353,0.942382,0.108173,0.364613,2.419974,0
45,6,735,1356,0.351506,0.882353,0.057692,0.882353,0.942308,0.108303,0.364146,2.423077,0
45,6,734,1357,0.351028,0.882353,0.057766,0.882353,0.942234,0.108434,0.363679,2.426187,0
45,6,733,1358,0.35055,0.882353,0.057841,0.882353,0.942159,0.108565,0.363212,2.429306,0
45,6,732,1359,0.350072,0.882353,0.057915,0.882353,0.942085,0.108696,0.362745,2.432432,0
45,6,731,1360,0.349593,0.882353,0.05799,0.882353,0.94201,0.108827,0.362278,2.435567,0
45,6,730,1361,0.349115,0.882353,0.058065,0.882353,0.941935,0.108959,0.361811,2.43871,0
45,6,729,1362,0.348637,0.882353,0.05814,0.882353,0.94186,0.109091,0.361345,2.44186,0
45,6,728,1363,0.348159,0.882353,0.058215,0.882353,0.941785,0.109223,0.360878,2.445019,0
45,6,727,1364,0.347681,0.882353,0.05829,0.882353,0.94171,0.109356,0.360411,2.448187,0
45,6,726,1365,0.347202,0.882353,0.058366,0.882353,0.941634,0.109489,0.359944,2.451362,0
45,6,725,1366,0.346724,0.882353,0.058442,0.882353,0.941558,0.109622,0.359477,2.454545,0
45,6,724,1367,0.346246,0.882353,0.058518,0.882353,0.941482,0.109756,0.35901,2.457737,0
45,6,723,1368,0.345768,0.882353,0.058594,0.882353,0.941406,0.10989,0.358543,2.460938,0
45,6,722,1369,0.345289,0.882353,0.05867,0.882353,0.94133,0.110024,0.358077,2.464146,0
45,6,721,1370,0.344811,0.882353,0.058747,0.882353,0.941253,0.110159,0.35761,2.467363,0
45,6,720,1371,0.344333,0.882353,0.058824,0.882353,0.941176,0.110294,0.357143,2.470588,0
45,6,719,1372,0.343855,0.882353,0.058901,0.882353,0.941099,0.110429,0.356676,2.473822,0
45,6,718,1373,0.343376,0.882353,0.058978,0.882353,0.941022,0.110565,0.356209,2.477064,0
45,6,717,1374,0.342898,0.882353,0.059055,0.882353,0.940945,0.110701,0.355742,2.480315,0
45,6,716,1375,0.34242,0.882353,0.059133,0.882353,0.940867,0.110837,0.355275,2.483574,0
45,6,715,1376,0.341942,0.882353,0.059211,0.882353,0.940789,0.110974,0.354809,2.486842,0
45,6,714,1377,0.341463,0.882353,0.059289,0.882353,0.940711,0.111111,0.354342,2.490119,0
45,6,713,1378,0.340985,0.882353,0.059367,0.882353,0.940633,0.111248,0.353875,2.493404,0
45,6,712,1379,0.340507,0.882353,0.059445,0.882353,0.940555,0.111386,0.353408,2.496697,0
45,6,711,1380,0.340029,0.882353,0.059524,0.882353,0.940476,0.111524,0.352941,2.5,0
45,6,710,1381,0.33955,0.882353,0.059603,0.882353,0.940397,0.111663,0.352474,2.503311,0
45,6,709,1382,0.339072,0.882353,0.059682,0.882353,0.940318,0.111801,0.352007,2.506631,0
45,6,708,1383,0.338594,0.882353,0.059761,0.882353,0.940239,0.11194,0.351541,2.50996,0
45,6,707,1384,0.338116,0.882353,0.05984,0.882353,0.94016,0.11208,0.351074,2.513298,0
45,6,706,1385,0.337637,0.882353,0.05992,0.882353,0.94008,0.112219,0.350607,2.516644,0
45,6,705,1386,0.337159,0.882353,0.06,0.882353,0.94,0.11236,0.35014,2.52,0
45,6,704,1387,0.336681,0.882353,0.06008,0.882353,0.93992,0.1125,0.349673,2.523364,0
45,6,703,1388,0.336203,0.882353,0.06016,0.882353,0.93984,0.112641,0.349206,2.526738,0
45,6,702,1389,0.335725,0.882353,0.060241,0.882353,0.939759,0.112782,0.348739,2.53012,0
45,6,701,1390,0.335246,0.882353,0.060322,0.882353,0.939678,0.112923,0.348273,2.533512,0
45,6,700,1391,0.334768,0.882353,0.060403,0.882353,0.939597,0.113065,0.347806,2.536913,0
45,6,699,1392,0.33429,0.882353,0.060484,0.882353,0.939516,0.113208,0.347339,2.540323,0
45,6,698,1393,0.333812,0.882353,0.060565,0.882353,0.939435,0.11335,0.346872,2.543742,0
45,6,697,1394,0.333333,0.882353,0.060647,0.882353,0.939353,0.113493,0.346405,2.54717,0
45,6,696,1395,0.332855,0.882353,0.060729,0.882353,0.939271,0.113636,0.345938,2.550607,0
45,6,695,1396,0.332377,0.882353,0.060811,0.882353,0.939189,0.11378,0.345472,2.554054,0
45,6,694,1397,0.331899,0.882353,0.060893,0.882353,0.939107,0.113924,0.345005,2.55751,0
45,6,693,1398,0.33142,0.882353,0.060976,0.882353,0.939024,0.114068,0.344538,2.560976,0
45,6,692,1399,0.330942,0.882353,0.061058,0.882353,0.938942,0.114213,0.344071,2.56445,0
45,6,691,1400,0.330464,0.882353,0.061141,0.882353,0.938859,0.114358,0.343604,2.567935,0
45,6,690,1401,0.329986,0.882353,0.061224,0.882353,0.938776,0.114504,0.343137,2.571429,0
45,6,689,1402,0.329507,0.882353,0.061308,0.882353,0.938692,0.11465,0.34267,2.574932,0
45,6,688,1403,0.329029,0.882353,0.061392,0.882353,0.938608,0.114796,0.342204,2.578445,0
45,6,687,1404,0.328551,0.882353,0.061475,0.882353,0.938525,0.114943,0.341737,2.581967,0
45,6,686,1405,0.328073,0.882353,0.06156,0.882353,0.93844,0.11509,0.34127,2.585499,0
45,6,685,1406,0.327594,0.882353,0.061644,0.882353,0.938356,0.115237,0.340803,2.589041,0
45,6,684,1407,0.327116,0.882353,0.061728,0.882353,0.938272,0.115385,0.340336,2.592593,0
45,6,683,1408,0.326638,0.882353,0.061813,0.882353,0.938187,0.115533,0.339869,2.596154,0
45,6,682,1409,0.32616,0.882353,0.061898,0.882353,0.938102,0.115681,0.339402,2.599725,0
45,6,681,1410,0.325681,0.882353,0.061983,0.882353,0.938017,0.11583,0.338936,2.603306,0
45,6,680,1411,0.325203,0.882353,0.062069,0.882353,0.937931,0.115979,0.338469,2.606897,0
45,6,679,1412,0.324725,0.882353,0.062155,0.882353,0.937845,0.116129,0.338002,2.610497,0
45,6,678,1413,0.324247,0.882353,0.062241,0.882353,0.937759,0.116279,0.337535,2.614108,0
45,6,677,1414,0.323769,0.882353,0.062327,0.882353,0.937673,0.116429,0.337068,2.617729,0
45,6,676,1415,0.32329,0.882353,0.062413,0.882353,0.937587,0.11658,0.336601,2.621359,0
45,6,675,1416,0.322812,0.882353,0.0625,0.882353,0.9375,0.116732,0.336134,2.625,0
45,6,674,1417,0.322334,0.882353,0.062587,0.882353,0.937413,0.116883,0.335668,2.628651,0
45,6,673,1418,0.321856,0.882353,0.062674,0.882353,0.937326,0.117035,0.335201,2.632312,0
45,6,672,1419,0.321377,0.882353,0.062762,0.882353,0.937238,0.117188,0.334734,2.635983,0
45,6,671,1420,0.320899,0.882353,0.062849,0.882353,0.937151,0.11734,0.334267,2.639665,0
45,6,670,1421,0.320421,0.882353,0.062937,0.882353,0.937063,0.117493,0.3338,2.643357,0
45,6,669,1422,0.319943,0.882353,0.063025,0.882353,0.936975,0.117647,0.333333,2.647059,0
45,6,668,1423,0.319464,0.882353,0.063114,0.882353,0.936886,0.117801,0.332866,2.650771,0
45,6,667,1424,0.318986,0.882353,0.063202,0.882353,0.936798,0.117955,0.3324,2.654494,0
45,6,666,1425,0.318508,0.882353,0.063291,0.882353,0.936709,0.11811,0.331933,2.658228,0
45,6,665,1426,0.31803,0.882353,0.06338,0.882353,0.93662,0.118265,0.331466,2.661972,0
45,6,664,1427,0.317551,0.882353,0.06347,0.882353,0.93653,0.118421,0.330999,2.665726,0
45,6,663,1428,0.317073,0.882353,0.063559,0.882353,0.936441,0.118577,0.330532,2.669492,0
45,6,662,1429,0.316595,0.882353,0.063649,0.882353,0.936351,0.118734,0.330065,2.673267,0
44,7,662,1429,0.316595,0.862745,0.062323,0.862745,0.937677,0.116248,0.329599,2.617564,0
44,7,661,1430,0.316117,0.862745,0.062411,0.862745,0.937589,0.116402,0.329132,2.621277,0
44,7,660,1431,0.315638,0.862745,0.0625,0.862745,0.9375,0.116556,0.328665,2.625,0
44,7,659,1432,0.31516,0.862745,0.062589,0.862745,0.937411,0.116711,0.328198,2.628734,0
44,7,658,1433,0.314682,0.862745,0.062678,0.862745,0.937322,0.116866,0.327731,2.632479,0
44,7,657,1434,0.314204,0.862745,0.062767,0.862745,0.937233,0.117021,0.327264,2.636234,0
44,7,656,1435,0.313725,0.862745,0.062857,0.862745,0.937143,0.117177,0.326797,2.64,0
44,7,655,1436,0.313247,0.862745,0.062947,0.862745,0.937053,0.117333,0.326331,2.643777,0
44,7,654,1437,0.312769,0.862745,0.063037,0.862745,0.936963,0.11749,0.325864,2.647564,0
43,8,654,1437,0.312769,0.843137,0.061693,0.843137,0.938307,0.114973,0.325397,2.591105,0
43,8,653,1438,0.312291,0.843137,0.061782,0.843137,0.938218,0.115127,0.32493,2.594828,0
43,8,652,1439,0.311813,0.843137,0.061871,0.843137,0.938129,0.115282,0.324463,2.598561,0
43,8,651,1440,0.311334,0.843137,0.06196,0.843137,0.93804,0.115436,0.323996,2.602305,0
43,8,650,1441,0.310856,0.843137,0.062049,0.843137,0.937951,0.115591,0.323529,2.606061,0
43,8,649,1442,0.310378,0.843137,0.062139,0.843137,0.937861,0.115747,0.323063,2.609827,0
43,8,648,1443,0.3099,0.843137,0.062229,0.843137,0.937771,0.115903,0.322596,2.613603,0
43,8,647,1444,0.309421,0.843137,0.062319,0.843137,0.937681,0.116059,0.322129,2.617391,0
43,8,646,1445,0.308943,0.843137,0.062409,0.843137,0.937591,0.116216,0.321662,2.62119,0
43,8,645,1446,0.308465,0.843137,0.0625,0.843137,0.9375,0.116373,0.321195,2.625,0
43,8,644,1447,0.307987,0.843137,0.062591,0.843137,0.937409,0.116531,0.320728,2.628821,0
43,8,643,1448,0.307508,0.843137,0.062682,0.843137,0.937318,0.116689,0.320261,2.632653,0
43,8,642,1449,0.30703,0.843137,0.062774,0.843137,0.937226,0.116848,0.319795,2.636496,0
43,8,641,1450,0.306552,0.843137,0.062865,0.843137,0.937135,0.117007,0.319328,2.640351,0
43,8,640,1451,0.306074,0.843137,0.062958,0.843137,0.937042,0.117166,0.318861,2.644217,0
43,8,639,1452,0.305595,0.843137,0.06305,0.843137,0.93695,0.117326,0.318394,2.648094,0
43,8,638,1453,0.305117,0.843137,0.063142,0.843137,0.936858,0.117486,0.317927,2.651982,0
43,8,637,1454,0.304639,0.843137,0.063235,0.843137,0.936765,0.117647,0.31746,2.655882,0
43,8,636,1455,0.304161,0.843137,0.063328,0.843137,0.936672,0.117808,0.316993,2.659794,0
43,8,635,1456,0.303682,0.843137,0.063422,0.843137,0.936578,0.11797,0.316527,2.663717,0
43,8,634,1457,0.303204,0.843137,0.063516,0.843137,0.936484,0.118132,0.31606,2.667651,0
43,8,633,1458,0.302726,0.843137,0.063609,0.843137,0.936391,0.118294,0.315593,2.671598,0
43,8,632,1459,0.302248,0.843137,0.063704,0.843137,0.936296,0.118457,0.315126,2.675556,0
43,8,631,1460,0.301769,0.843137,0.063798,0.843137,0.936202,0.118621,0.314659,2.679525,0
43,8,630,1461,0.301291,0.843137,0.063893,0.843137,0.936107,0.118785,0.314192,2.683507,0
43,8,629,1462,0.300813,0.843137,0.063988,0.843137,0.936012,0.118949,0.313725,2.6875,0
43,8,628,1463,0.300335,0.843137,0.064083,0.843137,0.935917,0.119114,0.313259,2.691505,0
43,8,627,1464,0.299857,0.843137,0.064179,0.843137,0.935821,0.119279,0.312792,2.695522,0
43,8,626,1465,0.299378,0.843137,0.064275,0.843137,0.935725,0.119444,0.312325,2.699552,0
43,8,625,1466,0.2989,0.843137,0.064371,0.843137,0.935629,0.119611,0.311858,2.703593,0
43,8,624,1467,0.298422,0.843137,0.064468,0.843137,0.935532,0.119777,0.311391,2.707646,0
43,8,623,1468,0.297944,0.843137,0.064565,0.843137,0.935435,0.119944,0.310924,2.711712,0
43,8,622,1469,0.297465,0.843137,0.064662,0.843137,0.935338,0.120112,0.310458,2.715789,0
43,8,621,1470,0.296987,0.843137,0.064759,0.843137,0.935241,0.12028,0.309991,2.71988,0
43,8,620,1471,0.296509,0.843137,0.064857,0.843137,0.935143,0.120448,0.309524,2.723982,0
43,8,619,1472,0.296031,0.843137,0.064955,0.843137,0.935045,0.120617,0.309057,2.728097,0
43,8,618,1473,0.295552,0.843137,0.065053,0.843137,0.934947,0.120787,0.30859,2.732224,0
43,8,617,1474,0.295074,0.843137,0.065152,0.843137,0.934848,0.120956,0.308123,2.736364,0
43,8,616,1475,0.294596,0.843137,0.06525,0.843137,0.93475,0.121127,0.307656,2.740516,0
43,8,615,1476,0.294118,0.843137,0.06535,0.843137,0.93465,0.121298,0.30719,2.744681,0
43,8,614,1477,0.293639,0.843137,0.065449,0.843137,0.934551,0.121469,0.306723,2.748858,0
43,8,613,1478,0.293161,0.843137,0.065549,0.843137,0.934451,0.121641,0.306256,2.753049,0
43,8,612,1479,0.292683,0.843137,0.065649,0.843137,0.934351,0.121813,0.305789,2.757252,0
43,8,611,1480,0.292205,0.843137,0.065749,0.843137,0.934251,0.121986,0.305322,2.761468,0
43,8,610,1481,0.291726,0.843137,0.06585,0.843137,0.93415,0.122159,0.304855,2.765697,0
43,8,609,1482,0.291248,0.843137,0.065951,0.843137,0.934049,0.122333,0.304388,2.769939,0
43,8,608,1483,0.29077,0.843137,0.066052,0.843137,0.933948,0.122507,0.303922,2.774194,0
43,8,607,1484,0.290292,0.843137,0.066154,0.843137,0.933846,0.122682,0.303455,2.778462,0
43,8,606,1485,0.289813,0.843137,0.066256,0.843137,0.933744,0.122857,0.302988,2.782743,0
43,8,605,1486,0.289335,0.843137,0.066358,0.843137,0.933642,0.123033,0.302521,2.787037,0
43,8,604,1487,0.288857,0.843137,0.066461,0.843137,0.933539,0.123209,0.302054,2.791345,0
43,8,603,1488,0.288379,0.843137,0.066563,0.843137,0.933437,0.123386,0.301587,2.795666,0
43,8,602,1489,0.287901,0.843137,0.066667,0.843137,0.933333,0.123563,0.30112,2.8,0
43,8,601,1490,0.287422,0.843137,0.06677,0.843137,0.93323,0.123741,0.300654,2.804348,0
43,8,600,1491,0.286944,0.843137,0.066874,0.843137,0.933126,0.123919,0.300187,2.808709,0
43,8,599,1492,0.286466,0.843137,0.066978,0.843137,0.933022,0.124098,0.29972,2.813084,0
43,8,598,1493,0.285988,0.843137,0.067083,0.843137,0.932917,0.124277,0.299253,2.817473,0
43,8,597,1494,0.285509,0.843137,0.067187,0.843137,0.932813,0.124457,0.298786,2.821875,0
43,8,596,1495,0.285031,0.843137,0.067293,0.843137,0.932707,0.124638,0.298319,2.826291,0
43,8,595,1496,0.284553,0.843137,0.067398,0.843137,0.932602,0.124819,0.297852,2.830721,0
43,8,594,1497,0.284075,0.843137,0.067504,0.843137,0.932496,0.125,0.297386,2.835165,0
43,8,593,1498,0.283596,0.843137,0.06761,0.843137,0.93239,0.125182,0.296919,2.839623,0
43,8,592,1499,0.283118,0.843137,0.067717,0.843137,0.932283,0.125364,0.296452,2.844094,0
43,8,591,1500,0.28264,0.843137,0.067823,0.843137,0.932177,0.125547,0.295985,2.84858,0
43,8,590,1501,0.282162,0.843137,0.06793,0.843137,0.93207,0.125731,0.295518,2.853081,0
43,8,589,1502,0.281683,0.843137,0.068038,0.843137,0.931962,0.125915,0.295051,2.857595,0
43,8,588,1503,0.281205,0.843137,0.068146,0.843137,0.931854,0.1261,0.294585,2.862124,0
43,8,587,1504,0.280727,0.843137,0.068254,0.843137,0.931746,0.126285,0.294118,2.866667,0
43,8,586,1505,0.280249,0.843137,0.068362,0.843137,0.931638,0.126471,0.293651,2.871224,0
43,8,585,1506,0.27977,0.843137,0.068471,0.843137,0.931529,0.126657,0.293184,2.875796,0
43,8,584,1507,0.279292,0.843137,0.068581,0.843137,0.931419,0.126844,0.292717,2.880383,0
43,8,583,1508,0.278814,0.843137,0.06869,0.843137,0.93131,0.127031,0.29225,2.884984,0
43,8,582,1509,0.278336,0.843137,0.0688,0.843137,0.9312,0.127219,0.291783,2.8896,0
43,8,581,1510,0.277857,0.843137,0.06891,0.843137,0.93109,0.127407,0.291317,2.894231,0
43,8,580,1511,0.277379,0.843137,0.069021,0.843137,0.930979,0.127596,0.29085,2.898876,0
43,8,579,1512,0.276901,0.843137,0.069132,0.843137,0.930868,0.127786,0.290383,2.903537,0
43,8,578,1513,0.276423,0.843137,0.069243,0.843137,0.930757,0.127976,0.289916,2.908213,0
43,8,577,1514,0.275945,0.843137,0.069355,0.843137,0.930645,0.128167,0.289449,2.912903,0
43,8,576,1515,0.275466,0.843137,0.069467,0.843137,0.930533,0.128358,0.288982,2.917609,0
43,8,575,1516,0.274988,0.843137,0.069579,0.843137,0.930421,0.12855,0.288515,2.92233,0
43,8,574,1517,0.27451,0.843137,0.069692,0.843137,0.930308,0.128743,0.288049,2.927066,0
43,8,573,1518,0.274032,0.843137,0.069805,0.843137,0.930195,0.128936,0.287582,2.931818,0
43,8,572,1519,0.273553,0.843137,0.069919,0.843137,0.930081,0.129129,0.287115,2.936585,0
43,8,571,1520,0.273075,0.843137,0.070033,0.843137,0.929967,0.129323,0.286648,2.941368,0
43,8,570,1521,0.272597,0.843137,0.070147,0.843137,0.929853,0.129518,0.286181,2.946166,0
43,8,569,1522,0.272119,0.843137,0.070261,0.843137,0.929739,0.129713,0.285714,2.95098,0
43,8,568,1523,0.27164,0.843137,0.070376,0.843137,0.929624,0.129909,0.285247,2.95581,0
43,8,567,1524,0.271162,0.843137,0.070492,0.843137,0.929508,0.130106,0.284781,2.960656,0
43,8,566,1525,0.270684,0.843137,0.070608,0.843137,0.929392,0.130303,0.284314,2.965517,0
43,8,565,1526,0.270206,0.843137,0.070724,0.843137,0.929276,0.130501,0.283847,2.970395,0
43,8,564,1527,0.269727,0.843137,0.07084,0.843137,0.92916,0.130699,0.28338,2.975288,0
43,8,563,1528,0.269249,0.843137,0.070957,0.843137,0.929043,0.130898,0.282913,2.980198,0
43,8,562,1529,0.268771,0.843137,0.071074,0.843137,0.928926,0.131098,0.282446,2.985124,0
43,8,561,1530,0.268293,0.843137,0.071192,0.843137,0.928808,0.131298,0.281979,2.990066,0
43,8,560,1531,0.267814,0.843137,0.07131,0.843137,0.92869,0.131498,0.281513,2.995025,0
43,8,559,1532,0.267336,0.843137,0.071429,0.843137,0.928571,0.1317,0.281046,3,0
43,8,558,1533,0.266858,0.843137,0.071547,0.843137,0.928453,0.131902,0.280579,3.004992,0
43,8,557,1534,0.26638,0.843137,0.071667,0.843137,0.928333,0.132104,0.280112,3.01,0
43,8,556,1535,0.265901,0.843137,0.071786,0.843137,0.928214,0.132308,0.279645,3.015025,0
43,8,555,1536,0.265423,0.843137,0.071906,0.843137,0.928094,0.132512,0.279178,3.020067,0
43,8,554,1537,0.264945,0.843137,0.072027,0.843137,0.927973,0.132716,0.278711,3.025126,0
43,8,553,1538,0.264467,0.843137,0.072148,0.843137,0.927852,0.132921,0.278245,3.030201,0
43,8,552,1539,0.263989,0.843137,0.072269,0.843137,0.927731,0.133127,0.277778,3.035294,0
43,8,551,1540,0.26351,0.843137,0.072391,0.843137,0.927609,0.133333,0.277311,3.040404,0
43,8,550,1541,0.263032,0.843137,0.072513,0.843137,0.927487,0.13354,0.276844,3.045531,0
43,8,549,1542,0.262554,0.843137,0.072635,0.843137,0.927365,0.133748,0.276377,3.050676,0
43,8,548,1543,0.262076,0.843137,0.072758,0.843137,0.927242,0.133956,0.27591,3.055838,0
43,8,547,1544,0.261597,0.843137,0.072881,0.843137,0.927119,0.134165,0.275444,3.061017,0
43,8,546,1545,0.261119,0.843137,0.073005,0.843137,0.926995,0.134375,0.274977,3.066214,0
43,8,545,1546,0.260641,0.843137,0.073129,0.843137,0.926871,0.134585,0.27451,3.071429,0
43,8,544,1547,0.260163,0.843137,0.073254,0.843137,0.926746,0.134796,0.274043,3.076661,0
